エリア,都道府県,市区町村,災害,MAP
北海道・東北,北海道,芽室町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01637&kind=3&page=1
北海道・東北,北海道,芽室町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01637&kind=4&page=1
北海道・東北,北海道,芽室町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01637&kind=5&page=1
北海道・東北,北海道,芽室町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01637&kind=6&page=1
北海道・東北,北海道,芽室町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01637&kind=7&page=1
北海道・東北,北海道,芽室町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01637&kind=8&page=1
北海道・東北,北海道,妹背牛町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01433&page=1
北海道・東北,北海道,妹背牛町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01433&kind=1&page=1
北海道・東北,北海道,妹背牛町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01433&kind=2&page=1
北海道・東北,北海道,妹背牛町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01433&kind=3&page=1
北海道・東北,北海道,妹背牛町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01433&kind=4&page=1
北海道・東北,北海道,妹背牛町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01433&kind=5&page=1
北海道・東北,北海道,妹背牛町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01433&kind=6&page=1
北海道・東北,北海道,妹背牛町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01433&kind=7&page=1
北海道・東北,北海道,妹背牛町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01433&kind=8&page=1
北海道・東北,北海道,森町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01345&page=1
北海道・東北,北海道,森町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01345&kind=1&page=1
北海道・東北,北海道,森町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01345&kind=2&page=1
北海道・東北,北海道,森町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01345&kind=3&page=1
北海道・東北,北海道,森町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01345&kind=4&page=1
北海道・東北,北海道,森町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01345&kind=5&page=1
北海道・東北,北海道,森町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01345&kind=6&page=1
北海道・東北,北海道,森町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01345&kind=7&page=1
北海道・東北,北海道,森町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01345&kind=8&page=1
北海道・東北,北海道,紋別市,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01219&page=1
北海道・東北,北海道,紋別市,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01219&kind=1&page=1
北海道・東北,北海道,紋別市,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01219&kind=2&page=1
北海道・東北,北海道,紋別市,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01219&kind=3&page=1
北海道・東北,北海道,紋別市,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01219&kind=4&page=1
北海道・東北,北海道,紋別市,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01219&kind=5&page=1
北海道・東北,北海道,紋別市,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01219&kind=6&page=1
北海道・東北,北海道,紋別市,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01219&kind=7&page=1
北海道・東北,北海道,紋別市,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01219&kind=8&page=1
北海道・東北,北海道,八雲町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01346&page=1
北海道・東北,北海道,八雲町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01346&kind=1&page=1
北海道・東北,北海道,八雲町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01346&kind=2&page=1
北海道・東北,北海道,八雲町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01346&kind=3&page=1
北海道・東北,北海道,八雲町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01346&kind=4&page=1
北海道・東北,北海道,八雲町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01346&kind=5&page=1
北海道・東北,北海道,八雲町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01346&kind=6&page=1
北海道・東北,北海道,八雲町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01346&kind=7&page=1
北海道・東北,北海道,八雲町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01346&kind=8&page=1
北海道・東北,北海道,夕張市,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01209&page=1
北海道・東北,北海道,夕張市,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01209&kind=1&page=1
北海道・東北,北海道,夕張市,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01209&kind=2&page=1
北海道・東北,北海道,夕張市,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01209&kind=3&page=1
北海道・東北,北海道,夕張市,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01209&kind=4&page=1
北海道・東北,北海道,夕張市,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01209&kind=5&page=1
北海道・東北,北海道,夕張市,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01209&kind=6&page=1
北海道・東北,北海道,夕張市,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01209&kind=7&page=1
北海道・東北,北海道,夕張市,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01209&kind=8&page=1
北海道・東北,北海道,湧別町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01559&page=1
北海道・東北,北海道,湧別町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01559&kind=1&page=1
北海道・東北,北海道,湧別町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01559&kind=2&page=1
北海道・東北,北海道,湧別町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01559&kind=3&page=1
北海道・東北,北海道,湧別町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01559&kind=4&page=1
北海道・東北,北海道,湧別町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01559&kind=5&page=1
北海道・東北,北海道,湧別町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01559&kind=6&page=1
北海道・東北,北海道,湧別町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01559&kind=7&page=1
北海道・東北,北海道,湧別町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01559&kind=8&page=1
北海道・東北,北海道,由仁町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01427&page=1
北海道・東北,北海道,由仁町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01427&kind=1&page=1
北海道・東北,北海道,由仁町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01427&kind=2&page=1
北海道・東北,北海道,由仁町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01427&kind=3&page=1
北海道・東北,北海道,由仁町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01427&kind=4&page=1
北海道・東北,北海道,由仁町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01427&kind=5&page=1
北海道・東北,北海道,由仁町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01427&kind=6&page=1
北海道・東北,北海道,由仁町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01427&kind=7&page=1
北海道・東北,北海道,由仁町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01427&kind=8&page=1
北海道・東北,北海道,余市町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01408&page=1
北海道・東北,北海道,余市町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01408&kind=1&page=1
北海道・東北,北海道,余市町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01408&kind=2&page=1
北海道・東北,北海道,余市町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01408&kind=3&page=1
北海道・東北,北海道,余市町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01408&kind=4&page=1
北海道・東北,北海道,余市町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01408&kind=5&page=1
北海道・東北,北海道,余市町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01408&kind=6&page=1
北海道・東北,北海道,余市町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01408&kind=7&page=1
北海道・東北,北海道,余市町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01408&kind=8&page=1
北海道・東北,北海道,羅臼町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01694&page=1
北海道・東北,北海道,羅臼町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01694&kind=1&page=1
北海道・東北,北海道,羅臼町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01694&kind=2&page=1
北海道・東北,北海道,羅臼町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01694&kind=3&page=1
北海道・東北,北海道,羅臼町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01694&kind=4&page=1
北海道・東北,北海道,羅臼町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01694&kind=5&page=1
北海道・東北,北海道,羅臼町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01694&kind=6&page=1
北海道・東北,北海道,羅臼町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01694&kind=7&page=1
北海道・東北,北海道,羅臼町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01694&kind=8&page=1
北海道・東北,北海道,蘭越町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01394&page=1
北海道・東北,北海道,蘭越町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01394&kind=1&page=1
北海道・東北,北海道,蘭越町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01394&kind=2&page=1
北海道・東北,北海道,蘭越町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01394&kind=3&page=1
北海道・東北,北海道,蘭越町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01394&kind=4&page=1
北海道・東北,北海道,蘭越町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01394&kind=5&page=1
北海道・東北,北海道,蘭越町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01394&kind=6&page=1
北海道・東北,北海道,蘭越町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01394&kind=7&page=1
北海道・東北,北海道,蘭越町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01394&kind=8&page=1
北海道・東北,北海道,陸別町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01648&page=1
北海道・東北,北海道,陸別町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01648&kind=1&page=1
北海道・東北,北海道,陸別町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01648&kind=2&page=1
北海道・東北,北海道,陸別町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01648&kind=3&page=1
北海道・東北,北海道,陸別町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01648&kind=4&page=1
北海道・東北,北海道,陸別町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01648&kind=5&page=1
北海道・東北,北海道,陸別町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01648&kind=6&page=1
北海道・東北,北海道,陸別町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01648&kind=7&page=1
北海道・東北,北海道,陸別町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01648&kind=8&page=1
北海道・東北,北海道,利尻町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01518&page=1
北海道・東北,北海道,利尻町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01518&kind=1&page=1
北海道・東北,北海道,利尻町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01518&kind=2&page=1
北海道・東北,北海道,利尻町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01518&kind=3&page=1
北海道・東北,北海道,利尻町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01518&kind=4&page=1
北海道・東北,北海道,利尻町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01518&kind=5&page=1
北海道・東北,北海道,利尻町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01518&kind=6&page=1
北海道・東北,北海道,利尻町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01518&kind=7&page=1
北海道・東北,北海道,利尻町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01518&kind=8&page=1
北海道・東北,北海道,利尻富士町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01519&page=1
北海道・東北,北海道,利尻富士町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01519&kind=1&page=1
北海道・東北,北海道,利尻富士町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01519&kind=2&page=1
北海道・東北,北海道,利尻富士町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01519&kind=3&page=1
北海道・東北,北海道,利尻富士町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01519&kind=4&page=1
北海道・東北,北海道,利尻富士町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01519&kind=5&page=1
北海道・東北,北海道,利尻富士町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01519&kind=6&page=1
北海道・東北,北海道,利尻富士町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01519&kind=7&page=1
北海道・東北,北海道,利尻富士町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01519&kind=8&page=1
北海道・東北,北海道,留寿都村,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01397&page=1
北海道・東北,北海道,留寿都村,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01397&kind=1&page=1
北海道・東北,北海道,留寿都村,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01397&kind=2&page=1
北海道・東北,北海道,留寿都村,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01397&kind=3&page=1
北海道・東北,北海道,留寿都村,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01397&kind=4&page=1
北海道・東北,北海道,留寿都村,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01397&kind=5&page=1
北海道・東北,北海道,留寿都村,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01397&kind=6&page=1
北海道・東北,北海道,留寿都村,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01397&kind=7&page=1
北海道・東北,北海道,留寿都村,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01397&kind=8&page=1
北海道・東北,北海道,留萌市,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01212&page=1
北海道・東北,北海道,留萌市,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01212&kind=1&page=1
北海道・東北,北海道,留萌市,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01212&kind=2&page=1
北海道・東北,北海道,留萌市,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01212&kind=3&page=1
北海道・東北,北海道,留萌市,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01212&kind=4&page=1
北海道・東北,北海道,留萌市,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01212&kind=5&page=1
北海道・東北,北海道,留萌市,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01212&kind=6&page=1
北海道・東北,北海道,留萌市,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01212&kind=7&page=1
北海道・東北,北海道,留萌市,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01212&kind=8&page=1
北海道・東北,北海道,礼文町,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01517&page=1
北海道・東北,北海道,礼文町,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01517&kind=1&page=1
北海道・東北,北海道,礼文町,津波,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01517&kind=2&page=1
北海道・東北,北海道,礼文町,洪水,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01517&kind=3&page=1
北海道・東北,北海道,礼文町,土砂災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01517&kind=4&page=1
北海道・東北,北海道,礼文町,内水氾濫,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01517&kind=5&page=1
北海道・東北,北海道,礼文町,高潮,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01517&kind=6&page=1
北海道・東北,北海道,礼文町,火災,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01517&kind=7&page=1
北海道・東北,北海道,礼文町,火山噴火,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01517&kind=8&page=1
北海道・東北,北海道,稚内市,すべての災害,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01214&page=1
北海道・東北,北海道,稚内市,地震,https://crisis.yahoo.co.jp/map/result/?z=13&jis=01214&kind=1&page=1
